,id,name,normalized_name,category_code,status,founded_at,country_code,city,region,first_investment_at,last_investment_at,investment_rounds,invested_companies,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships
180297,c:68997,Real Life Plus,real life plus,games_video,operating,2009-01-01,USA,San Mateo,SF Bay,,,0,0,2010-11-01,2010-11-01,1,125000.0,2010-08-18,2010-08-18,1,3
180299,c:69,AdaptiveBlue,adaptiveblue,games_video,operating,2007-01-01,USA,NYC,New York,,,0,0,2007-02-15,2012-01-11,4,24020000.0,2007-02-01,2010-12-03,2,7
180301,c:6900,Bootup Labs,bootup labs,consulting,operating,2008-01-10,CAN,Vancouver,Vancouver,2009-01-01,2010-03-18,14,14,2008-12-20,2008-12-20,1,285322.0,2010-04-15,2010-08-12,2,16
180302,c:69000,Atomic Reach,atomic reach,social,operating,2010-11-01,CAN,Toronto,Toronto,,,0,0,2010-12-31,2013-01-29,2,1400450.0,2014-07-01,2014-07-01,1,3
180308,c:69006,Vital Access,vital access,medical,operating,,USA,Salt Lake City,Salt Lake City,,,0,0,2010-11-12,2012-01-11,3,8507451.0,,,0,0
180316,c:69013,GATe Technology,gate technology,software,closed,2007-07-01,VNM,Ho Chi Minh,Ho Chi Minh,,,0,0,2011-04-21,2011-04-21,1,3500000.0,,,0,0
180318,c:69015,Simply Measured,simply measured,analytics,operating,2010-01-01,USA,Seattle,Seattle,,,0,0,2010-01-01,2013-01-22,3,8750000.0,2011-07-28,2013-08-20,2,8
180324,c:69020,LifeNexus,lifenexus,hardware,operating,2005-01-01,USA,San Francisco,SF Bay,,,0,0,2010-04-15,2013-11-07,7,12302750.0,2011-02-17,2011-02-17,1,3
180328,c:69024,Pixonic,pixonic,games_video,operating,2009-12-15,RUS,Moscow,Moscow,,,0,0,2011-05-31,2011-10-26,2,10000000.0,2011-05-30,2011-05-30,1,1
180353,c:69049,RallyOn,rallyon,software,operating,2010-01-01,USA,Menlo Park,SF Bay,,,0,0,2011-06-17,2011-06-17,1,1500000.0,,,0,4
180358,c:69053,FOODSCROOGE,foodscrooge,ecommerce,closed,2010-10-01,CAN,Toronto,Toronto,,,0,0,2011-02-01,2011-02-01,1,200554.0,2010-10-01,2011-06-01,2,6
180367,c:69062,Gremln,gremln,software,operating,2009-09-01,USA,St. Louis,Saint Louis,,,0,0,2012-12-24,2013-10-18,3,1283452.0,2009-09-01,2009-09-01,1,6
180378,c:69073,Polwire,polwire,software,operating,2009-01-01,,,unknown,,,0,0,2010-01-01,2010-01-01,1,70000.0,,,0,1
180394,c:69089,Obsorb,obsorb,software,operating,2011-02-01,USA,St Louis,Saint Louis,,,0,0,2011-05-01,2011-05-01,1,110000.0,2012-01-01,2012-01-01,1,3
180413,c:69107,Transbiomed,transbiomed,biotech,operating,,,,unknown,,,0,0,2011-02-19,2011-02-19,1,1635240.0,,,0,0
180414,c:69108,Neurotec Pharma,neurotec pharma,biotech,operating,2006-01-01,ESP,Barcelona,Barcelona,,,0,0,2011-02-19,2011-02-19,1,4496910.0,,,0,5
180433,c:6913,Lat49,lat49,advertising,operating,2007-01-02,CAN,"Vancouver, BC",Vancouver,,,0,0,2007-11-01,2009-07-17,2,3800000.0,,,0,7
180452,c:69149,Riskalyze,riskalyze,finance,operating,2011-03-01,USA,Auburn,Sacramento,,,0,0,2011-06-30,2012-06-15,2,644500.0,2011-03-01,2011-03-01,1,3
180464,c:69162,UpOut,upout,web,operating,2011-01-01,USA,San Francisco,SF Bay,,,0,0,2012-10-18,2013-05-22,2,1950000.0,2011-02-01,2011-12-10,2,2
180481,c:69179,Caregivers,caregivers,,operating,1998-01-01,USA,Nashville,Nashville,,,0,0,2011-09-07,2011-09-07,1,900000.0,2012-08-07,2012-08-07,1,2
180503,c:6920,Clickability,clickability,enterprise,acquired,1999-01-01,USA,San Francisco,SF Bay,,,0,0,2008-02-04,2008-07-14,2,11500000.0,2008-01-01,2013-11-14,3,4
180531,c:69227,Bionanoplus,bionanoplus,biotech,operating,,ESP,NoÃ¡in. Navarra,NoÃ¡in. Navarra,,,0,0,2011-02-19,2011-02-19,1,817620.0,,,0,1
180541,c:69241,PapayaMobile,papayamobile,games_video,operating,2008-01-01,USA,San Francisco,SF Bay,,,0,0,2010-01-01,2011-04-27,2,22000000.0,2011-08-24,2012-10-01,3,9
180576,c:69276,MyColorScreen,mycolorscreen,web,operating,2011-01-01,USA,Irvine,Los Angeles,,,0,0,2013-07-01,2013-07-01,1,500000.0,2013-10-09,2013-10-09,1,0
180578,c:69279,Tracelytics,tracelytics,enterprise,acquired,2010-07-01,USA,Providence,Providence,,,0,0,2011-11-03,2012-03-22,2,5800000.0,2010-06-01,2012-03-20,2,8
180581,c:69282,Kyruus,kyruus,analytics,operating,2010-01-01,USA,Boston,Boston,,,0,0,2011-06-21,2013-01-02,3,19500000.0,2012-01-01,2012-01-01,1,12
180582,c:69283,Catapulter,catapulter,web,operating,2010-01-01,,,unknown,,,0,0,2010-06-01,2010-06-01,1,20000.0,2010-06-01,2010-06-01,1,2
180589,c:69291,Diavibe,diavibe,other,operating,2010-01-01,USA,Providence,Providence,,,0,0,2010-06-01,2010-06-01,1,20000.0,2010-06-01,2010-06-01,1,4
180641,c:69345,Hacker School,hacker school,education,operating,2011-01-01,USA,New York,New York,,,0,0,2010-06-01,2012-01-08,2,217000.0,2012-01-06,2012-01-06,1,3
180646,c:6935,Celsias,celsias,public_relations,operating,2006-11-01,NZL,Wellington,Wellington,,,0,0,2008-05-01,2008-05-01,1,500000.0,2008-06-20,2008-06-20,1,3
180647,c:69351,CSR,csr,hardware,operating,,GBR,Cambridge,London,,,0,0,2002-09-01,2002-09-01,1,18885800.0,2011-02-21,2013-01-01,3,15
180656,c:6936,fundfindr,fundfindr,enterprise,operating,2007-10-17,CAN,Vancouver,Vancouver,,,0,0,2007-01-01,2007-01-01,1,129278.0,,,0,0
180662,c:69368,I Am Advertising,i am advertising,advertising,operating,2009-07-01,USA,Los Angeles,Los Angeles,,,0,0,2009-07-01,2009-07-01,1,100000.0,2009-07-01,2009-07-01,1,1
180665,c:69371,Desura,desura,games_video,acquired,2010-07-01,AUS,Cottesloe,Cottesloe,,,0,0,2011-02-15,2011-02-15,1,100000.0,2010-07-01,2013-07-10,2,1
180668,c:69374,MMRGlobal,mmrglobal,,operating,,USA,Los Angeles,Los Angeles,,,0,0,2012-07-09,2012-07-09,1,33859.0,2003-01-01,2011-02-20,2,1
180669,c:69375,Adways,adways,advertising,operating,2001-02-28,JPN,"Shinjuku, Tokyo",Shinjuku,2011-12-14,2011-12-14,1,1,2010-12-31,2010-12-31,1,17776000.0,,,0,0
180674,c:6938,DriftToIt,drifttoit,web,closed,2007-06-09,USA,Raleigh,Raleigh-Durham,,,0,0,2007-06-01,2007-06-01,1,300000.0,,,0,1
180679,c:69386,thesocialCV.com,thesocialcv,search,operating,2011-02-01,GBR,london,London,,,0,0,2008-01-01,2008-01-01,2,1900000.0,,,0,2
180681,c:69389,blur Group,blur group,consulting,operating,2007-01-01,GBR,London,London,,,0,0,2012-04-17,2012-04-17,1,2000000.0,2009-01-01,2013-04-09,3,2
